YEAR,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (MW/h),GENERATION (GW/h)
1995,ME,Total Electric Power Industry,Hydroelectric Conventional,3353912,3.353912
1995,ME,Total Electric Power Industry,Natural Gas,7219,0.007219
1995,ME,Total Electric Power Industry,Nuclear,197577,0.197577
1995,ME,Total Electric Power Industry,Other Biomass,562705,0.562705
1995,ME,Total Electric Power Industry,Other Gases,5290,0.00529
1995,ME,Total Electric Power Industry,Petroleum,2032232,2.032232
1995,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,3063525,3.063525
1995,MI,Total Electric Power Industry,Total,107444612,107.444612
1995,MI,Total Electric Power Industry,Coal,67200645,67.200645
1995,MI,Total Electric Power Industry,Hydroelectric Conventional,1597186,1.597186
1995,MI,Total Electric Power Industry,Natural Gas,11574854,11.574854
1995,MI,Total Electric Power Industry,Nuclear,24448397,24.448397
1995,MI,Total Electric Power Industry,Other Biomass,681537,0.681537
1995,MI,Total Electric Power Industry,Other Gases,1430,0.00143
1995,MI,Total Electric Power Industry,Petroleum,855254,0.855254
1995,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,1801843,1.801843
1995,MN,Total Electric Power Industry,Total,45170884,45.170884
1995,MN,Total Electric Power Industry,Coal,28063939,28.063939
1995,MN,Total Electric Power Industry,Hydroelectric Conventional,1098125,1.098125
1995,MN,Total Electric Power Industry,Natural Gas,1030407,1.030407
1995,MN,Total Electric Power Industry,Nuclear,13243469,13.243469
1995,MN,Total Electric Power Industry,Other Biomass,713775,0.713775
1995,MN,Total Electric Power Industry,Petroleum,494826,0.494826
1995,MN,Total Electric Power Industry,Wind,56997,0.056997
1995,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,469346,0.469346
1995,MO,Total Electric Power Industry,Total,65720958,65.720958
1995,MO,Total Electric Power Industry,Coal,53860420,53.86042
1995,MO,Total Electric Power Industry,Hydroelectric Conventional,1918507,1.918507
1995,MO,Total Electric Power Industry,Natural Gas,1043440,1.04344
1995,MO,Total Electric Power Industry,Nuclear,8241833,8.241833
1995,MO,Total Electric Power Industry,Other Biomass,25478,0.025478
1995,MO,Total Electric Power Industry,Petroleum,696261,0.696261
1995,MS,Total Electric Power Industry,Total,28980861,28.980861
1995,MS,Total Electric Power Industry,Coal,9324952,9.324952
1995,MS,Total Electric Power Industry,Natural Gas,9721170,9.72117
1995,MS,Total Electric Power Industry,Nuclear,8013321,8.013321
1995,MS,Total Electric Power Industry,Other Biomass,847,0.000847
1995,MS,Total Electric Power Industry,Petroleum,37780,0.03778
1995,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,1882791,1.882791
1995,MT,Total Electric Power Industry,Total,25961314,25.961314
1995,MT,Total Electric Power Industry,Coal,14934147,14.934147
1995,MT,Total Electric Power Industry,Hydroelectric Conventional,10745853,10.745853
1995,MT,Total Electric Power Industry,Natural Gas,48738,0.048738
1995,MT,Total Electric Power Industry,Other Gases,8678,0.008678
1995,MT,Total Electric Power Industry,Petroleum,168054,0.168054
1995,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,55844,0.055844
1995,NC,Total Electric Power Industry,Total,106294656,106.294656
1995,NC,Total Electric Power Industry,Coal,61484998,61.484998
1995,NC,Total Electric Power Industry,Hydroelectric Conventional,5520810,5.52081
1995,NC,Total Electric Power Industry,Natural Gas,771688,0.771688
1995,NC,Total Electric Power Industry,Nuclear,35910195,35.910195
1995,NC,Total Electric Power Industry,Other Biomass,54779,0.054779
1995,NC,Total Electric Power Industry,Petroleum,479618,0.479618
1995,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,1646121,1.646121
1995,ND,Total Electric Power Industry,Total,29004247,29.004247
1995,ND,Total Electric Power Industry,Coal,26423871,26.423871
1995,ND,Total Electric Power Industry,Hydroelectric Conventional,2457401,2.457401
1995,ND,Total Electric Power Industry,Other Biomass,21959,0.021959
1995,ND,Total Electric Power Industry,Other Gases,43673,0.043673
1995,ND,Total Electric Power Industry,Petroleum,57691,0.057691
1995,NE,Total Electric Power Industry,Total,25304300,25.3043
1995,NE,Total Electric Power Industry,Coal,16104419,16.104419
1995,NE,Total Electric Power Industry,Hydroelectric Conventional,1426058,1.426058
1995,NE,Total Electric Power Industry,Natural Gas,245428,0.245428
1995,NE,Total Electric Power Industry,Nuclear,7485448,7.485448
1995,NE,Total Electric Power Industry,Other Biomass,16268,0.016268
1995,NE,Total Electric Power Industry,Petroleum,26679,0.026679
1995,NH,Total Electric Power Industry,Total,15434379,15.434379
1995,NH,Total Electric Power Industry,Coal,3367488,3.367488
1995,NH,Total Electric Power Industry,Hydroelectric Conventional,1369890,1.36989
1995,NH,Total Electric Power Industry,Natural Gas,201304,0.201304
1995,NH,Total Electric Power Industry,Nuclear,8379376,8.379376
1995,NH,Total Electric Power Industry,Other Biomass,175308,0.175308
1995,NH,Total Electric Power Industry,Petroleum,1064756,1.064756
1995,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,876257,0.876257
1995,NJ,Total Electric Power Industry,Total,45098658,45.098658
1995,NJ,Total Electric Power Industry,Coal,7165980,7.16598
1995,NJ,Total Electric Power Industry,Hydroelectric Conventional,10955,0.010955
1995,NJ,Total Electric Power Industry,Natural Gas,18202521,18.202521
1995,NJ,Total Electric Power Industry,Nuclear,16805517,16.805517
1995,NJ,Total Electric Power Industry,Other Biomass,1221856,1.221856
1995,NJ,Total Electric Power Industry,Other Gases,64073,0.064073
1995,NJ,Total Electric Power Industry,Petroleum,1722288,1.722288
1995,NM,Total Electric Power Industry,Total,29831159,29.831159
1995,NM,Total Electric Power Industry,Coal,26121447,26.121447
1995,NM,Total Electric Power Industry,Hydroelectric Conventional,263920,0.26392
1995,NM,Total Electric Power Industry,Natural Gas,3408993,3.408993
1995,NM,Total Electric Power Industry,Other Biomass,9053,0.009053
1995,NM,Total Electric Power Industry,Petroleum,27746,0.027746
1995,NV,Total Electric Power Industry,Total,23963994,23.963994
1995,NV,Total Electric Power Industry,Coal,13971824,13.971824
1995,NV,Total Electric Power Industry,Geothermal,1553696,1.553696
1995,NV,Total Electric Power Industry,Hydroelectric Conventional,1941534,1.941534
1995,NV,Total Electric Power Industry,Natural Gas,6443753,6.443753
1995,NV,Total Electric Power Industry,Petroleum,26553,0.026553
1995,NY,Total Electric Power Industry,Total,133413281,133.413281
1995,NY,Total Electric Power Industry,Coal,22288913,22.288913
1995,NY,Total Electric Power Industry,Hydroelectric Conventional,25993197,25.993197
1995,NY,Total Electric Power Industry,Natural Gas,49056506,49.056506
1995,NY,Total Electric Power Industry,Nuclear,26336172,26.336172
1995,NY,Total Electric Power Industry,Other Biomass,1969440,1.96944
1995,NY,Total Electric Power Industry,Other Gases,96673,0.096673
1995,NY,Total Electric Power Industry,Petroleum,8268290,8.26829
1995,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,566103,0.566103
1995,OH,Total Electric Power Industry,Total,139343902,139.343902
1995,OH,Total Electric Power Industry,Coal,120629428,120.629428
1995,OH,Total Electric Power Industry,Hydroelectric Conventional,232221,0.232221
1995,OH,Total Electric Power Industry,Natural Gas,724821,0.724821
1995,OH,Total Electric Power Industry,Nuclear,16768050,16.76805
1995,OH,Total Electric Power Industry,Other Biomass,21860,0.02186
1995,OH,Total Electric Power Industry,Other Gases,139069,0.139069
1995,OH,Total Electric Power Industry,Petroleum,330064,0.330064
1995,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,498389,0.498389
1995,OK,Total Electric Power Industry,Total,52667367,52.667367
1995,OK,Total Electric Power Industry,Coal,32785062,32.785062
1995,OK,Total Electric Power Industry,Hydroelectric Conventional,2779920,2.77992
1995,OK,Total Electric Power Industry,Natural Gas,16715507,16.715507
1995,OK,Total Electric Power Industry,Other Biomass,1658,0.001658
1995,OK,Total Electric Power Industry,Other Gases,65000,0.065
1995,OK,Total Electric Power Industry,Petroleum,98685,0.098685
1995,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,286198,0.286198
1995,OR,Total Electric Power Industry,Total,45265553,45.265553
1995,OR,Total Electric Power Industry,Coal,1552491,1.552491
1995,OR,Total Electric Power Industry,Hydroelectric Conventional,40764465,40.764465
1995,OR,Total Electric Power Industry,Natural Gas,2353475,2.353475
1995,OR,Total Electric Power Industry,Other Biomass,79600,0.0796
1995,OR,Total Electric Power Industry,Petroleum,5027,0.005027
1995,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,510495,0.510495
1995,PA,Total Electric Power Industry,Total,185451311,185.451311
1995,PA,Total Electric Power Industry,Coal,106334647,106.334647
1995,PA,Total Electric Power Industry,Hydroelectric Conventional,2030207,2.030207
1995,PA,Total Electric Power Industry,Natural Gas,4926183,4.926183
1995,PA,Total Electric Power Industry,Nuclear,66461535,66.461535
1995,PA,Total Electric Power Industry,Other Biomass,1649492,1.649492
1995,PA,Total Electric Power Industry,Other Gases,781665,0.781665
1995,PA,Total Electric Power Industry,Petroleum,3647599,3.647599
1995,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,814856,0.814856
1995,RI,Total Electric Power Industry,Total,4488213,4.488213
1995,RI,Total Electric Power Industry,Coal,0,0
1995,RI,Total Electric Power Industry,Hydroelectric Conventional,9169,0.009169
1995,RI,Total Electric Power Industry,Natural Gas,4322242,4.322242
1995,RI,Total Electric Power Industry,Other Biomass,79729,0.079729
1995,RI,Total Electric Power Industry,Petroleum,77073,0.077073
1995,SC,Total Electric Power Industry,Total,80913648,80.913648
1995,SC,Total Electric Power Industry,Coal,26337190,26.33719
1995,SC,Total Electric Power Industry,Hydroelectric Conventional,3457143,3.457143
1995,SC,Total Electric Power Industry,Natural Gas,689882,0.689882
1995,SC,Total Electric Power Industry,Nuclear,49173476,49.173476
1995,SC,Total Electric Power Industry,Other Biomass,67368,0.067368
1995,SC,Total Electric Power Industry,Other Gases,9254,0.009254
1995,SC,Total Electric Power Industry,Petroleum,257440,0.25744
1995,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,1579790,1.57979
1995,SD,Total Electric Power Industry,Total,8811793,8.811793
1995,SD,Total Electric Power Industry,Coal,2721295,2.721295
1995,SD,Total Electric Power Industry,Hydroelectric Conventional,6009871,6.009871
1995,SD,Total Electric Power Industry,Natural Gas,63139,0.063139
1995,SD,Total Electric Power Industry,Petroleum,17488,0.017488
1995,TN,Total Electric Power Industry,Total,85730835,85.730835
1995,TN,Total Electric Power Industry,Coal,59475004,59.475004
1995,TN,Total Electric Power Industry,Hydroelectric Conventional,9628551,9.628551
1995,TN,Total Electric Power Industry,Natural Gas,475095,0.475095
1995,TN,Total Electric Power Industry,Nuclear,15708421,15.708421
1995,TN,Total Electric Power Industry,Other Biomass,58704,0.058704
1995,TN,Total Electric Power Industry,Other Gases,11062,0.011062
1995,TN,Total Electric Power Industry,Petroleum,257385,0.257385
1995,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,574039,0.574039
1995,TX,Total Electric Power Industry,Total,317636246,317.636246
1995,TX,Total Electric Power Industry,Coal,124716948,124.716948
1995,TX,Total Electric Power Industry,Hydroelectric Conventional,1703348,1.703348
1995,TX,Total Electric Power Industry,Natural Gas,146978708,146.978708
1995,TX,Total Electric Power Industry,Nuclear,36151325,36.151325
1995,TX,Total Electric Power Industry,Other Biomass,74760,0.07476
1995,TX,Total Electric Power Industry,Other Gases,4276154,4.276154
1995,TX,Total Electric Power Industry,Petroleum,1607795,1.607795
1995,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,253,0.000253
1995,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,1337392,1.337392
1995,UT,Total Electric Power Industry,Total,32807388,32.807388
1995,UT,Total Electric Power Industry,Coal,30611063,30.611063
1995,UT,Total Electric Power Industry,Geothermal,139742,0.139742
1995,UT,Total Electric Power Industry,Hydroelectric Conventional,968743,0.968743
1995,UT,Total Electric Power Industry,Natural Gas,791212,0.791212
1995,UT,Total Electric Power Industry,Other Gases,260694,0.260694
1995,UT,Total Electric Power Industry,Petroleum,35934,0.035934
1995,VA,Total Electric Power Industry,Total,62996021,62.996021
1995,VA,Total Electric Power Industry,Coal,28497065,28.497065
1995,VA,Total Electric Power Industry,Hydroelectric Conventional,995026,0.995026
1995,VA,Total Electric Power Industry,Natural Gas,5431845,5.431845
1995,VA,Total Electric Power Industry,Nuclear,25134831,25.134831
1995,VA,Total Electric Power Industry,Other Biomass,698833,0.698833
1995,VA,Total Electric Power Industry,Petroleum,1600679,1.600679
1995,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,3,0.000003
1995,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,1400767,1.400767
1995,VT,Total Electric Power Industry,Total,5160062,5.160062
1995,VT,Total Electric Power Industry,Hydroelectric Conventional,972657,0.972657
1995,VT,Total Electric Power Industry,Natural Gas,6593,0.006593
1995,VT,Total Electric Power Industry,Nuclear,3858509,3.858509
1995,VT,Total Electric Power Industry,Petroleum,13484,0.013484
1995,VT,Total Electric Power Industry,Wind,0,0
1995,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,308819,0.308819
1995,WA,Total Electric Power Industry,Total,102197586,102.197586
1995,WA,Total Electric Power Industry,Coal,5902945,5.902945
1995,WA,Total Electric Power Industry,Hydroelectric Conventional,82500153,82.500153
1995,WA,Total Electric Power Industry,Natural Gas,4889604,4.889604
1995,WA,Total Electric Power Industry,Nuclear,6941878,6.941878
1995,WA,Total Electric Power Industry,Other Biomass,197288,0.197288
1995,WA,Total Electric Power Industry,Other Gases,550836,0.550836
1995,WA,Total Electric Power Industry,Petroleum,178915,0.178915
1995,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,1035788,1.035788
1995,WI,Total Electric Power Industry,Total,53923131,53.923131
1995,WI,Total Electric Power Industry,Coal,38093434,38.093434
1995,WI,Total Electric Power Industry,Hydroelectric Conventional,2378472,2.378472
1995,WI,Total Electric Power Industry,Natural Gas,1008604,1.008604
1995,WI,Total Electric Power Industry,Nuclear,10969606,10.969606
1995,WI,Total Electric Power Industry,Other Biomass,233121,0.233121
1995,WI,Total Electric Power Industry,Petroleum,385164,0.385164
1995,WI,Total Electric Power Industry,Wind,0,0
1995,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,854146,0.854146
1995,WV,Total Electric Power Industry,Total,80537427,80.537427
1995,WV,Total Electric Power Industry,Coal,78714219,78.714219
1995,WV,Total Electric Power Industry,Hydroelectric Conventional,1192679,1.192679
1995,WV,Total Electric Power Industry,Natural Gas,212874,0.212874
1995,WV,Total Electric Power Industry,Other Gases,204663,0.204663
1995,WV,Total Electric Power Industry,Petroleum,212778,0.212778
1995,WY,Total Electric Power Industry,Total,40251609,40.251609
1995,WY,Total Electric Power Industry,Coal,38996375,38.996375
1995,WY,Total Electric Power Industry,Hydroelectric Conventional,798503,0.798503
1995,WY,Total Electric Power Industry,Natural Gas,322450,0.32245
